mix_id,title,url,audio_source,audio_url,num_identified_tracks,num_total_tracks,num_available_transitions,num_timestamps,num_tracklist,tags
mix0065,2000-06-22 - Ed Rush & Optical @ Kiss 100 FM,https://www.mixesdb.com/w/2000-06-22_-_Ed_Rush_%26_Optical_@_Kiss_100_FM,soundcloud,https://soundcloud.com/deejayoptical/ed-rush-optical-virus-on-kiss,21,23,18,0,23,Category:Ed Rush|Category:Optical|Category:Kiss FM UK|Category:Drum & Bass
mix0066,"2000-07-01 - Tiësto @ Sensation, Amsterdam","https://www.mixesdb.com/w/2000-07-01_-_Ti%C3%ABsto_@_Sensation,_Amsterdam",soundcloud,https://soundcloud.com/rave_on/tiesto-live-sensation-amsterdam-arena-the-netherlands-01072000,10,13,7,0,13,Category:Tiësto|Category:Sensation|Category:Amsterdam Arena|Category:Trance|Category:Progressive
mix0067,"2000-09-30 - Yves DeRuyter @ Trance Energy, Thialf, Heerenveen","https://www.mixesdb.com/w/2000-09-30_-_Yves_DeRuyter_@_Trance_Energy,_Thialf,_Heerenveen",soundcloud,https://soundcloud.com/rave_on/yves-deruyter-live-trance-energy-thialf-heerenveen-30092000,12,13,11,0,13,Category:Yves DeRuyter|Category:Trance Energy|Category:Thialf|Category:Trance
mix0068,"2000-11-10 - DJ Dazee @ Hysteria 30 - Ace Of Bass, Trinity, Bristol","https://www.mixesdb.com/w/2000-11-10_-_DJ_Dazee_@_Hysteria_30_-_Ace_Of_Bass,_Trinity,_Bristol",soundcloud,https://soundcloud.com/eaxsound/dazee-mc-spyda-hysteria-30-ace-of-bass,14,16,11,0,16,Category:DJ Dazee|Category:MC Spyda|Category:Hysteria|Category:The New Trinity Centre|Category:Drum & Bass
mix0069,"2000-11-10 - Darren Jay @ Hysteria 30 - Ace Of Bass, Trinity, Bristol (Set 2)","https://www.mixesdb.com/w/2000-11-10_-_Darren_Jay_@_Hysteria_30_-_Ace_Of_Bass,_Trinity,_Bristol_(Set_2)",soundcloud,https://soundcloud.com/eaxsound/darren-jay-set-2-mc-det-hysteria-30-ace-of-bass,13,14,11,0,14,Category:Darren Jay|Category:MC Det|Category:MC Bassman|Category:MC Spyda|Category:MC Palmer The Charmer|Category:Hysteria|Category:The New Trinity Centre|Category:Drum & Bass
mix0070,"2000-11-10 - Mampi Swift @ Hysteria 30 - Ace Of Bass, Trinity, Bristol","https://www.mixesdb.com/w/2000-11-10_-_Mampi_Swift_@_Hysteria_30_-_Ace_Of_Bass,_Trinity,_Bristol",soundcloud,https://soundcloud.com/eaxsound/mampi-swift-mcs-det-parma-hysteria-30-ace-of-bass,19,19,18,0,19,Category:Mampi Swift|Category:MC Palmer The Charmer|Category:MC Bassman|Category:MC Det|Category:Hysteria|Category:The New Trinity Centre|Category:Drum & Bass
mix0071,2000-11-12 - Lee Burridge & Craig Richards - Essential Mix,https://www.mixesdb.com/w/2000-11-12_-_Lee_Burridge_%26_Craig_Richards_-_Essential_Mix,soundcloud,https://soundcloud.com/heisernberg121/tyrant-essential-mix-2000,14,20,8,0,20,Category:Lee Burridge|Category:Craig Richards|Category:Tyrant|Category:Essential Mix|Category:Breakbeat|Category:House
mix0072,"2000-12-29 - Sven Väth @ Innercity, Amsterdam","https://www.mixesdb.com/w/2000-12-29_-_Sven_V%C3%A4th_@_Innercity,_Amsterdam",mixcloud,https://www.mixcloud.com/Rave_Channel/sven-vath-innercity-29-12-2000/,21,26,17,0,26,Category:Sven Väth|Category:Innercity|Category:RAI|Category:Tech House
mix0073,"2000-12-30 - Paul van Dyk @ Innercity, RAI, Amsterdam","https://www.mixesdb.com/w/2000-12-30_-_Paul_van_Dyk_@_Innercity,_RAI,_Amsterdam",soundcloud,https://soundcloud.com/rave_on/paul-van-dyk-live-innercity-rai-amsterdam-30122000,17,22,13,0,22,Category:Paul van Dyk|Category:Innercity|Category:RAI|Category:Trance
mix0074,2000 - Theo Parrish - Methods Of Movement (Promo Mix),https://www.mixesdb.com/w/2000_-_Theo_Parrish_-_Methods_Of_Movement_(Promo_Mix),soundcloud,https://soundcloud.com/ed612313/theo-parrish-methods-of,20,24,15,13,24,Category:Theo Parrish|Category:Promo Mix|Category:Deep House|Category:Disco
mix0075,"2001-01-24 - Stakka & Skynet @ Unit A, Los Angeles","https://www.mixesdb.com/w/2001-01-24_-_Stakka_%26_Skynet_@_Unit_A,_Los_Angeles",mixcloud,https://www.mixcloud.com/mossyshine/stakka-skynet-unit-a-24012001/,15,15,14,0,15,Category:Stakka|Category:Skynet|Category:Unit A|Category:Drum & Bass
mix0076,"2001-02-09 - Andy C B2B Shimon @ One Nation, Bagleys, London","https://www.mixesdb.com/w/2001-02-09_-_Andy_C_B2B_Shimon_@_One_Nation,_Bagleys,_London",mixcloud,https://www.mixcloud.com/jw31209/andy-c-b2b-shimon-with-mcs-ic3-mystery-one-nation-valentines-experience-part-8-09022001/,20,20,19,0,20,Category:Andy C|Category:Shimon|Category:MC IC3|Category:MC Mystery|Category:One Nation (2)|Category:Bagleys|Category:Drum & Bass
mix0077,"2001-02-09 - Bad Company @ One Nation, Bagleys, London","https://www.mixesdb.com/w/2001-02-09_-_Bad_Company_@_One_Nation,_Bagleys,_London",mixcloud,https://www.mixcloud.com/jw31209/bad-company-with-mcs-shabba-ic3-one-nation-the-valentines-experience-part-8-09022001/,34,35,33,0,35,Category:Bad Company|Category:MC Shabba|Category:MC IC3|Category:One Nation (2)|Category:Bagleys|Category:Drum & Bass
mix0078,"2001-02-09 - Bailey @ One Nation, Bagleys, London","https://www.mixesdb.com/w/2001-02-09_-_Bailey_@_One_Nation,_Bagleys,_London",mixcloud,https://www.mixcloud.com/jw31209/bailey-with-mcs-riddla-fatman-d-foxy-one-nation-the-valentines-experience-part-8-09022001/,19,21,16,0,21,Category:Bailey|Category:MC Riddla|Category:MC Fatman D|Category:MC Foxy|Category:One Nation (2)|Category:Bagleys|Category:Drum & Bass
mix0079,"2001-02-09 - Randall @ One Nation, Bagleys, London","https://www.mixesdb.com/w/2001-02-09_-_Randall_@_One_Nation,_Bagleys,_London",mixcloud,https://www.mixcloud.com/jw31209/randall-five-o-moose-mc-mc-foxy-one-nation-the-valentines-experience-part-8-09022001/,13,15,11,0,15,Category:Randall|Category:MC 5ive-0|Category:MC Moose|Category:MC Foxy|Category:MC MC|Category:Ryme Tyme|Category:One Nation (2)|Category:Bagleys|Category:Drum & Bass
mix0080,"2001-03-03 - Future Cut @ Sound Clash 1, Luxor, Toronto","https://www.mixesdb.com/w/2001-03-03_-_Future_Cut_@_Sound_Clash_1,_Luxor,_Toronto",html_audio,https://archive.org/download/Future_Cut_Skibba_Shabba_Fearless_Live_at_Sound_Clash_1_03.03.2001/Future_Cut_Skibba_Shabba_Fearless_Live_at_Sound_Clash_1_03.03.2001.mp3,16,16,15,0,16,Category:Future Cut|Category:Shabba D|Category:MC Skibadee|Category:MC Fearless|Category:Luxor (Toronto)|Category:Drum & Bass
mix0081,"2001-03-25 - Decoder & Technical Itch @ Level Nightclub, Miami, WMC","https://www.mixesdb.com/w/2001-03-25_-_Decoder_%26_Technical_Itch_@_Level_Nightclub,_Miami,_WMC",html_audio,https://archive.org/download/Decoder_Tech_Itch-Live_WMC_2001/Decoder_Tech_Itch-Live_WMC_2001.mp3,15,17,13,17,17,Category:Decoder|Category:Technical Itch|Category:Level Nightclub|Category:WMC|Category:Drum & Bass
mix0082,"2001-04-13 - Hernan Cattaneo @ Demon Night, Buenos Aires","https://www.mixesdb.com/w/2001-04-13_-_Hernan_Cattaneo_@_Demon_Night,_Buenos_Aires",soundcloud,https://soundcloud.com/rave_on/hernan-cattaneo-live-demon-night-buenos-aires-13042001,11,11,10,0,11,Category:Hernan Cattaneo|Category:Unnamed Location|Category:Progressive House
mix0083,2001-04 - Stakka & Skynet - Knowledge Mag 37 Cover CD Mix,https://www.mixesdb.com/w/2001-04_-_Stakka_%26_Skynet_-_Knowledge_Mag_37_Cover_CD_Mix,mixcloud,https://www.mixcloud.com/jw31209/skynet-stakka-knowledge-magazine-april-2001-drum-bass/,10,11,9,0,11,Category:Stakka|Category:Skynet|Category:Knowledge Magazine Mix|Category:Drum & Bass
mix0084,"2001-05-23 - Stakka & Skynet @ Maida Vale, John Peel Session","https://www.mixesdb.com/w/2001-05-23_-_Stakka_%26_Skynet_@_Maida_Vale,_John_Peel_Session",mixcloud,https://www.mixcloud.com/dnbclassics/stakka-skynet-live-radio-1-2001-05-23/,12,12,11,0,12,Category:Stakka|Category:Skynet|Category:Maida Vale|Category:John Peel Session|Category:Drum & Bass
mix0085,"2001-06-02 - Tiësto @ 2 Years Club Eau, Den Haag (Dance Department)","https://www.mixesdb.com/w/2001-06-02_-_Ti%C3%ABsto_@_2_Years_Club_Eau,_Den_Haag_(Dance_Department)",soundcloud,https://soundcloud.com/rave_on/tiesto-live-club-eau-2-year-annivarsary-party-den-haag-02062001,16,19,13,0,19,Category:Tiësto|Category:Club Eau|Category:Dance Department|Category:Trance|Category:Progressive
mix0086,2001-06-08 - Armin van Buuren - A State Of Trance 002,https://www.mixesdb.com/w/2001-06-08_-_Armin_van_Buuren_-_A_State_Of_Trance_002,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_002.mp3,14,18,11,0,18,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0087,"2001-06-17 - Paul van Dyk, Judge Jules @ Gatecrasher - Essential Mix","https://www.mixesdb.com/w/2001-06-17_-_Paul_van_Dyk,_Judge_Jules_@_Gatecrasher_-_Essential_Mix",soundcloud,http://soundcloud.com/robbbigee/paul-van-dyk-judge-jules,18,21,14,0,21,Category:Paul van Dyk|Category:Judge Jules|Category:Gatecrasher|Category:Essential Mix|Category:Trance
mix0088,2001-07-20 - Armin van Buuren - A State Of Trance 006,https://www.mixesdb.com/w/2001-07-20_-_Armin_van_Buuren_-_A_State_Of_Trance_006,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_006.mp3,22,23,20,0,23,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0089,2001-07-27 - Armin van Buuren - A State Of Trance 007,https://www.mixesdb.com/w/2001-07-27_-_Armin_van_Buuren_-_A_State_Of_Trance_007,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_007.mp3,19,22,15,0,22,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0090,2001-08-03 - Armin van Buuren - A State Of Trance 008,https://www.mixesdb.com/w/2001-08-03_-_Armin_van_Buuren_-_A_State_Of_Trance_008,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_008.mp3,18,21,14,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0091,2001-08-10 - Armin van Buuren - A State Of Trance 009,https://www.mixesdb.com/w/2001-08-10_-_Armin_van_Buuren_-_A_State_Of_Trance_009,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_009.mp3,17,22,12,0,22,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0092,"2001-08-11 - Paul van Dyk @ Knebworth, Knebworth Park, UK","https://www.mixesdb.com/w/2001-08-11_-_Paul_van_Dyk_@_Knebworth,_Knebworth_Park,_UK",soundcloud,https://soundcloud.com/rave_on/paul-van-dyk-live-knebworth-uk-11082001,20,26,16,0,26,Category:Paul van Dyk|Category:Knebworth|Category:Trance
mix0093,2001-08-17 - Armin van Buuren - A State Of Trance 010,https://www.mixesdb.com/w/2001-08-17_-_Armin_van_Buuren_-_A_State_Of_Trance_010,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_010.mp3,17,21,12,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0094,2001-09-09 - Tiësto - Essential Mix,https://www.mixesdb.com/w/2001-09-09_-_Ti%C3%ABsto_-_Essential_Mix,soundcloud,https://soundcloud.com/rave_on/tiesto-live-essential-mix-bbc-radio-1-09092001,17,22,15,15,22,Category:Tiësto|Category:Essential Mix|Category:Progressive|Category:Trance
mix0095,"2001-09-14 - Armin van Buuren, Vincent van Tongeren - A State Of Trance 013","https://www.mixesdb.com/w/2001-09-14_-_Armin_van_Buuren,_Vincent_van_Tongeren_-_A_State_Of_Trance_013",html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_013.mp3,16,21,11,0,21,Category:Armin van Buuren|Category:Vincent van Tongeren|Category:A State Of Trance|Category:Trance
mix0096,2001-09-21 - Armin van Buuren - A State Of Trance 014,https://www.mixesdb.com/w/2001-09-21_-_Armin_van_Buuren_-_A_State_Of_Trance_014,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_014.mp3,19,21,16,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0097,2001-09-24 - Andy C - Breezeblock - Headline Set,https://www.mixesdb.com/w/2001-09-24_-_Andy_C_-_Breezeblock_-_Headline_Set,mixcloud,https://www.mixcloud.com/Classic_Drum_n_Bass_Mixes/andy-c-breezeblock-bbc-radio-1-24-09-2001/,17,17,16,0,17,Category:Andy C|Category:Breezeblock|Category:Drum & Bass
mix0098,2001-09-28 - Armin van Buuren - A State Of Trance 015,https://www.mixesdb.com/w/2001-09-28_-_Armin_van_Buuren_-_A_State_Of_Trance_015,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_015.mp3,15,20,11,0,20,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0099,2001-10-05 - Armin van Buuren - A State Of Trance 016,https://www.mixesdb.com/w/2001-10-05_-_Armin_van_Buuren_-_A_State_Of_Trance_016,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_016.mp3,17,21,12,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0100,2001-10-18 - Armin van Buuren - A State Of Trance 018,https://www.mixesdb.com/w/2001-10-18_-_Armin_van_Buuren_-_A_State_Of_Trance_018,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_018.mp3,16,22,11,0,22,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0101,2001-10-25 - Armin van Buuren - A State Of Trance 019,https://www.mixesdb.com/w/2001-10-25_-_Armin_van_Buuren_-_A_State_Of_Trance_019,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_019.mp3,17,21,14,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0102,2001-10 - Ice Minus - Ice Age (Knowledge Mag 41 Cover CD),https://www.mixesdb.com/w/2001-10_-_Ice_Minus_-_Ice_Age_(Knowledge_Mag_41_Cover_CD),mixcloud,https://www.mixcloud.com/jw31209/ice-minus-ice-age-knowledge-issue-21-oct-2001-drum-bass/,12,15,9,0,15,Category:Ice Minus|Category:Knowledge Magazine Mix|Category:Drum & Bass
mix0103,2001-11-08 - Armin van Buuren - A State Of Trance 021,https://www.mixesdb.com/w/2001-11-08_-_Armin_van_Buuren_-_A_State_Of_Trance_021,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_021.mp3,15,18,13,0,18,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0104,"2001-11-17 - Armin van Buuren @ Golden, Stoke-On-Trent, UK (A State Of Trance 023, 2001-11-22)","https://www.mixesdb.com/w/2001-11-17_-_Armin_van_Buuren_@_Golden,_Stoke-On-Trent,_UK_(A_State_Of_Trance_023,_2001-11-22)",html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_023.mp3,17,20,14,0,20,Category:Armin van Buuren|Category:Golden|Category:A State Of Trance|Category:Trance
mix0105,2001-12-06 - Armin van Buuren - A State Of Trance 025,https://www.mixesdb.com/w/2001-12-06_-_Armin_van_Buuren_-_A_State_Of_Trance_025,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_025.mp3,17,20,14,0,20,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0106,2001-12-17 - Stakka & Kemal - Groovetech Radio,https://www.mixesdb.com/w/2001-12-17_-_Stakka_%26_Kemal_-_Groovetech_Radio,html_audio,https://archive.org/download/StakkaKemal-LiveOnGroovetech-2001/StakkaKemal-Live_on_Groovetech_2001.mp3,21,24,17,0,24,Category:Stakka|Category:Kemal|Category:Groovetech Radio|Category:Drum & Bass
mix0107,2001-12-27 - Armin van Buuren - A State Of Trance 028 (Top 20 Of 2001),https://www.mixesdb.com/w/2001-12-27_-_Armin_van_Buuren_-_A_State_Of_Trance_028_(Top_20_Of_2001),html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_028.mp3,16,20,13,0,20,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0108,"2001-12-31 - Fabio, Grooverider @ World Dance NYE, Millennium Dome, London (BBC Radio 1)","https://www.mixesdb.com/w/2001-12-31_-_Fabio,_Grooverider_@_World_Dance_NYE,_Millennium_Dome,_London_(BBC_Radio_1)",mixcloud,https://www.mixcloud.com/chriscawley72/fabio-grooverider-world-dance-millenium-dome-31122001/,21,23,18,0,23,Category:Fabio (Fitzroy Heslop)|Category:Grooverider|Category:MC Moose|Category:World Dance|Category:Millennium Dome|Category:BBC Radio 1|Category:Drum & Bass
mix0109,"2002-02-16 - Johan Gielen @ Trance Energy, Jaarbeurs, Utrecht","https://www.mixesdb.com/w/2002-02-16_-_Johan_Gielen_@_Trance_Energy,_Jaarbeurs,_Utrecht",soundcloud,https://soundcloud.com/rave_on/johan-gielen-live-trance-energy-jaarbeurs-utrecht-16022002,17,22,13,0,22,Category:Johan Gielen|Category:Trance Energy|Category:Trance|Category:Progressive
mix0110,2002-02-28 - Armin van Buuren - A State Of Trance 037,https://www.mixesdb.com/w/2002-02-28_-_Armin_van_Buuren_-_A_State_Of_Trance_037,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_037.mp3,17,20,13,0,20,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0111,2002-03-07 - Armin van Buuren - A State Of Trance 038,https://www.mixesdb.com/w/2002-03-07_-_Armin_van_Buuren_-_A_State_Of_Trance_038,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_038.mp3,17,20,14,0,20,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0112,2002-03-21 - Armin van Buuren - A State Of Trance 040,https://www.mixesdb.com/w/2002-03-21_-_Armin_van_Buuren_-_A_State_Of_Trance_040,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_040.mp3,19,21,17,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0113,2002-03-28 - Armin van Buuren - A State Of Trance 041,https://www.mixesdb.com/w/2002-03-28_-_Armin_van_Buuren_-_A_State_Of_Trance_041,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_041.mp3,17,21,12,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0114,"2002-04-13 - Tiësto @ Gatecrasher NEC, Birmingham","https://www.mixesdb.com/w/2002-04-13_-_Ti%C3%ABsto_@_Gatecrasher_NEC,_Birmingham",soundcloud,https://soundcloud.com/rave_on/tiesto-live-gatecrasher-nec-birmingham-uk-13042002,16,18,13,0,18,Category:Tiësto|Category:Gatecrasher|Category:Trance|Category:Progressive
mix0115,2002-04-18 - Armin van Buuren - A State Of Trance 044,https://www.mixesdb.com/w/2002-04-18_-_Armin_van_Buuren_-_A_State_Of_Trance_044,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_044.mp3,19,21,17,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0116,2002-04-25 - Armin van Buuren - A State Of Trance 045,https://www.mixesdb.com/w/2002-04-25_-_Armin_van_Buuren_-_A_State_Of_Trance_045,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_045.mp3,17,19,14,0,19,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0117,"2002-04-26 - Teebee - Switch, Studio Brussel","https://www.mixesdb.com/w/2002-04-26_-_Teebee_-_Switch,_Studio_Brussel",html_audio,https://archive.org/download/175bpmPL-Teebee_Mixpack/teebee-live_at_studio_brussels_switc.mp3,10,11,8,0,11,Category:Teebee|Category:Switch (Studio Brussel)|Category:Drum & Bass
mix0118,2002-05-02 - Armin van Buuren - A State Of Trance 046,https://www.mixesdb.com/w/2002-05-02_-_Armin_van_Buuren_-_A_State_Of_Trance_046,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_046.mp3,15,20,11,0,20,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0119,2002-05-16 - Armin van Buuren - A State Of Trance 048,https://www.mixesdb.com/w/2002-05-16_-_Armin_van_Buuren_-_A_State_Of_Trance_048,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_048.mp3,15,20,11,0,20,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0120,2002-05-23 - Armin van Buuren - A State Of Trance 049,https://www.mixesdb.com/w/2002-05-23_-_Armin_van_Buuren_-_A_State_Of_Trance_049,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_049.mp3,20,21,18,0,21,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0121,2002-06-01 - Hernan Cattaneo - Galaxy Mixmasters,https://www.mixesdb.com/w/2002-06-01_-_Hernan_Cattaneo_-_Galaxy_Mixmasters,soundcloud,https://soundcloud.com/rave_on/hernan-cattaneo-live-galaxy-fm-mixmasters-01062002,13,17,9,0,17,Category:Hernan Cattaneo|Category:Galaxy Mixmasters|Category:Progressive House
mix0122,2002-06-06 - Armin van Buuren - A State Of Trance 051,https://www.mixesdb.com/w/2002-06-06_-_Armin_van_Buuren_-_A_State_Of_Trance_051,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_051.mp3,14,19,9,0,19,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0123,"2002-06-22 - DJ Marky & DJ Patife @ Gatecrasher Summer Sound System, Turweston Aerodrome, Turweston","https://www.mixesdb.com/w/2002-06-22_-_DJ_Marky_%26_DJ_Patife_@_Gatecrasher_Summer_Sound_System,_Turweston_Aerodrome,_Turweston",mixcloud,https://www.mixcloud.com/alyens/dj-patife-marky-mc-skibadee/,24,32,16,24,32,Category:DJ Marky|Category:DJ Patife|Category:MC Det|Category:MC Skibadee|Category:Gatecrasher|Category:Turweston Aerodrome|Category:Drum & Bass
mix0124,2002-07-04 - Armin van Buuren - A State Of Trance 054,https://www.mixesdb.com/w/2002-07-04_-_Armin_van_Buuren_-_A_State_Of_Trance_054,html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_054.mp3,17,19,15,0,19,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance
mix0125,"2002-07-05 - Armin van Buuren @ Godskitchen, Code, Birmingham (A State Of Trance 055)","https://www.mixesdb.com/w/2002-07-05_-_Armin_van_Buuren_@_Godskitchen,_Code,_Birmingham_(A_State_Of_Trance_055)",html_audio,https://archive.org/download/Armin_van_Buuren_A_State_of_Trance_001-499/Armin_van_Buuren_A_State_of_Trance_Episode_055.mp3,13,18,9,0,18,Category:Armin van Buuren|Category:Godskitchen|Category:Code (Birmingham)|Category:A State Of Trance|Category:Trance
