track_id,tempo,rms_mean,n_beats,centroid_mean,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0QJ0fZ1EBjM,133.92857142857142,0.295864462852478,963,3743.4974374582325,-75.47147369384766,128.79661560058594,-41.49977493286133,47.795047760009766,-27.665040969848633,32.800880432128906,-12.2116117477417,18.398408889770508,-5.3336687088012695,6.8286566734313965,1.5741747617721558,0.06534376740455627,6.76138162612915
0QzeEBfCkqo,61.81318681318681,0.29775717854499817,432,2889.4542374573743,-172.6875762939453,107.19744110107422,-15.759883880615234,58.496681213378906,-2.006269931793213,31.03053092956543,4.476663589477539,22.119922637939453,10.468936920166016,8.42969036102295,11.658174514770508,3.978464126586914,11.137319564819336
0HC0pBnmZLY,122.28260869565217,0.19724026322364807,896,3482.916672712058,-147.28509521484375,112.92571258544922,-44.500797271728516,41.488975524902344,-10.589506149291992,27.263017654418945,0.898941159248352,10.686949729919434,-0.8179188370704651,6.463357925415039,3.408292293548584,0.9984313249588013,5.150571346282959
0Te0Sq23-qA,130.8139534883721,0.27258700132369995,1022,1865.283197031349,-207.79539489746094,143.3552703857422,13.995072364807129,33.68427276611328,0.7133525013923645,23.170181274414062,7.363489151000977,21.922157287597656,8.555354118347168,7.27053689956665,7.180016994476318,9.674276351928711,10.152390480041504
0DuWGqPPiPk,125.0,0.2475825995206833,981,1486.3433095270716,-210.77664184570312,163.7683868408203,0.5555008053779602,37.682281494140625,-3.513460159301758,11.831978797912598,10.876370429992676,6.504083633422852,6.335888385772705,4.298740863800049,5.55465030670166,0.5088157653808594,3.1807034015655518
0R0r4lrvpAo,64.65517241379311,0.13408209383487701,527,3965.814346775847,-195.63497924804688,88.58404541015625,-24.78666114807129,63.39397048950195,-4.193027019500732,35.82112503051758,1.2955665588378906,19.093481063842773,1.4872686862945557,10.015636444091797,4.5708513259887695,4.3929948806762695,8.909319877624512
0Dqov2sflCE,137.1951219512195,0.19367271661758423,1229,3135.6028865191365,-133.94491577148438,140.9352569580078,-33.0717658996582,40.03139114379883,-29.55711555480957,33.97392272949219,-4.6603779792785645,19.399568557739258,3.661181688308716,7.945071697235107,3.7279741764068604,1.5005890130996704,6.877347946166992
0_JnhuPg7Oo,127.8409090909091,0.3198462426662445,765,2623.4618174688326,-126.18470764160156,143.02220153808594,-24.643192291259766,40.380096435546875,-1.7495944499969482,32.49708938598633,-4.327465057373047,16.704374313354492,0.6672176718711853,8.860135078430176,4.789255142211914,4.7086286544799805,8.590612411499023
0_ojYRVnnO4,127.8409090909091,0.289728581905365,735,2716.52448620104,-218.93698120117188,99.79281616210938,1.2233141660690308,69.86739349365234,6.390017509460449,39.69171142578125,8.386089324951172,25.08982276916504,10.260700225830078,12.481196403503418,9.920061111450195,4.78836727142334,12.739899635314941
0b5GpgDU1dw,125.0,0.26426148414611816,696,2192.5981375236756,-257.9623107910156,114.70526123046875,17.633119583129883,66.62677764892578,15.176287651062012,36.0962028503418,11.229838371276855,22.38663101196289,10.670201301574707,9.292656898498535,8.551949501037598,4.007751941680908,7.759949684143066
0hxtTGqKW-I,127.8409090909091,0.24641504883766174,447,4012.1738685491687,-98.15396881103516,113.91677856445312,-29.46002769470215,48.418636322021484,-25.051525115966797,40.14522171020508,-18.399303436279297,20.04920196533203,-4.191540241241455,7.777392864227295,-1.7499061822891235,1.0921751260757446,2.984097480773926
0lKWjRguRys,127.8409090909091,0.18639840185642242,320,3887.972249035754,-111.42008209228516,119.39130401611328,-49.57048034667969,48.50765609741211,-19.395191192626953,29.455291748046875,-16.57058334350586,27.299558639526367,-7.633148193359375,3.1479625701904297,3.7773773670196533,-3.1469614505767822,6.265900611877441
